path,group,width,height,mode,has_alpha,trimmed_bbox
06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/03_statistics_panel.png,06_all_chat_clean_collection,1024,1536,RGBA,True,"0,55,1008,1536"
06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/04_character_button.png,06_all_chat_clean_collection,1254,1254,RGBA,True,"0,33,1242,1238"
06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/05_skills_button.png,06_all_chat_clean_collection,1254,1254,RGBA,True,"0,21,1230,1214"
06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/06_quests_button.png,06_all_chat_clean_collection,1254,1254,RGBA,True,"0,21,1238,1221"
06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/07_items_button.png,06_all_chat_clean_collection,1254,1254,RGBA,True,"0,21,1170,1182"
06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/08_party_button.png,06_all_chat_clean_collection,1254,1254,RGBA,True,"0,21,1206,1214"
06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/09_settings_button.png,06_all_chat_clean_collection,1254,1254,RGBA,True,"0,50,1238,1238"
06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/10_top_right_orb_icons.png,06_all_chat_clean_collection,1536,1024,RGBA,True,"0,21,1504,1000"
07_latest_generated_full_sheets/cyber_neon_quest_tree_ui_kit.png,07_latest_generated_full_sheets,1448,1086,RGBA,True,"0,0,1448,1086"
07_latest_generated_full_sheets/neon_minigames_saga_hud_asset_sheet.png,07_latest_generated_full_sheets,1448,1086,RGBA,True,"0,12,1436,1086"
07_latest_generated_full_sheets/neon_sci_fi_hud_asset_sheet.png,07_latest_generated_full_sheets,1448,1086,RGBA,True,"0,13,1429,1072"
07_latest_generated_full_sheets/neon_sci_fi_hud_ui_asset_sheet.png,07_latest_generated_full_sheets,1448,1086,RGBA,True,"0,0,1448,1062"
07_latest_generated_full_sheets/neon_sci_fi_options_ui_sprite_sheet.png,07_latest_generated_full_sheets,1448,1086,RGBA,True,"0,13,1436,1074"
07_latest_generated_full_sheets/neon_sci_fi_skills_ui_sprite_sheet.png,07_latest_generated_full_sheets,1448,1086,RGBA,True,"0,21,1436,1086"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_001.png,08_latest_generated_auto_split,82,147,RGBA,True,"0,0,82,146"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_002.png,08_latest_generated_auto_split,80,147,RGBA,True,"0,0,80,146"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_003.png,08_latest_generated_auto_split,500,118,RGBA,True,"0,0,500,118"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_004.png,08_latest_generated_auto_split,79,146,RGBA,True,"0,0,79,146"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_005.png,08_latest_generated_auto_split,78,146,RGBA,True,"0,0,78,146"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_006.png,08_latest_generated_auto_split,501,115,RGBA,True,"0,0,501,115"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_007.png,08_latest_generated_auto_split,651,595,RGBA,True,"0,0,651,595"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_008.png,08_latest_generated_auto_split,79,218,RGBA,True,"0,2,79,218"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_009.png,08_latest_generated_auto_split,72,45,RGBA,True,"0,0,72,45"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_010.png,08_latest_generated_auto_split,309,100,RGBA,True,"0,0,309,100"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_011.png,08_latest_generated_auto_split,287,102,RGBA,True,"0,0,287,102"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_012.png,08_latest_generated_auto_split,44,176,RGBA,True,"0,0,44,176"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_013.png,08_latest_generated_auto_split,148,29,RGBA,True,"0,0,148,29"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_014.png,08_latest_generated_auto_split,308,98,RGBA,True,"0,0,308,98"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_015.png,08_latest_generated_auto_split,288,105,RGBA,True,"0,0,288,105"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_016.png,08_latest_generated_auto_split,184,29,RGBA,True,"0,0,184,29"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_017.png,08_latest_generated_auto_split,66,28,RGBA,True,"0,0,66,28"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_018.png,08_latest_generated_auto_split,59,27,RGBA,True,"0,0,59,27"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_019.png,08_latest_generated_auto_split,60,28,RGBA,True,"0,0,60,28"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_020.png,08_latest_generated_auto_split,53,26,RGBA,True,"0,0,53,26"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_021.png,08_latest_generated_auto_split,49,25,RGBA,True,"0,0,49,25"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_022.png,08_latest_generated_auto_split,378,112,RGBA,True,"0,0,378,112"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_023.png,08_latest_generated_auto_split,378,138,RGBA,True,"0,0,378,138"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_024.png,08_latest_generated_auto_split,55,25,RGBA,True,"0,0,55,25"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_025.png,08_latest_generated_auto_split,57,24,RGBA,True,"0,0,57,24"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_026.png,08_latest_generated_auto_split,75,26,RGBA,True,"0,0,75,26"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_027.png,08_latest_generated_auto_split,66,25,RGBA,True,"0,0,66,25"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_028.png,08_latest_generated_auto_split,82,27,RGBA,True,"0,0,82,27"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_029.png,08_latest_generated_auto_split,141,25,RGBA,True,"0,0,141,25"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_030.png,08_latest_generated_auto_split,121,28,RGBA,True,"0,0,121,28"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_031.png,08_latest_generated_auto_split,112,111,RGBA,True,"0,0,112,111"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_032.png,08_latest_generated_auto_split,37,123,RGBA,True,"0,0,37,123"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_033.png,08_latest_generated_auto_split,35,119,RGBA,True,"0,0,35,119"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_034.png,08_latest_generated_auto_split,90,92,RGBA,True,"0,0,90,92"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_035.png,08_latest_generated_auto_split,59,122,RGBA,True,"0,0,59,122"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_036.png,08_latest_generated_auto_split,114,95,RGBA,True,"0,0,114,95"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_037.png,08_latest_generated_auto_split,133,95,RGBA,True,"0,0,133,95"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_038.png,08_latest_generated_auto_split,143,39,RGBA,True,"0,0,143,39"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_039.png,08_latest_generated_auto_split,36,36,RGBA,True,"0,0,36,36"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_040.png,08_latest_generated_auto_split,70,67,RGBA,True,"0,0,70,67"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_041.png,08_latest_generated_auto_split,63,65,RGBA,True,"0,0,63,65"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_042.png,08_latest_generated_auto_split,43,26,RGBA,True,"0,0,43,26"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_043.png,08_latest_generated_auto_split,188,94,RGBA,True,"0,0,188,94"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_044.png,08_latest_generated_auto_split,53,26,RGBA,True,"0,0,53,26"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_045.png,08_latest_generated_auto_split,122,146,RGBA,True,"0,0,122,146"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_046.png,08_latest_generated_auto_split,182,31,RGBA,True,"0,0,182,31"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_047.png,08_latest_generated_auto_split,182,73,RGBA,True,"0,0,182,73"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_048.png,08_latest_generated_auto_split,135,127,RGBA,True,"0,0,135,127"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_049.png,08_latest_generated_auto_split,283,127,RGBA,True,"0,0,283,127"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_050.png,08_latest_generated_auto_split,121,126,RGBA,True,"0,0,121,126"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_051.png,08_latest_generated_auto_split,123,125,RGBA,True,"0,0,123,125"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_052.png,08_latest_generated_auto_split,115,123,RGBA,True,"0,0,115,123"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_053.png,08_latest_generated_auto_split,190,75,RGBA,True,"0,0,190,75"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_054.png,08_latest_generated_auto_split,187,51,RGBA,True,"0,0,187,51"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_055.png,08_latest_generated_auto_split,95,29,RGBA,True,"0,1,95,29"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_056.png,08_latest_generated_auto_split,75,25,RGBA,True,"0,1,75,25"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_057.png,08_latest_generated_auto_split,410,157,RGBA,True,"0,0,410,157"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_058.png,08_latest_generated_auto_split,136,26,RGBA,True,"0,1,136,26"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_059.png,08_latest_generated_auto_split,61,27,RGBA,True,"0,1,61,27"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_060.png,08_latest_generated_auto_split,154,145,RGBA,True,"0,0,154,143"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_061.png,08_latest_generated_auto_split,153,144,RGBA,True,"0,0,153,144"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_062.png,08_latest_generated_auto_split,148,144,RGBA,True,"0,0,148,143"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_063.png,08_latest_generated_auto_split,302,144,RGBA,True,"0,0,302,144"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_064.png,08_latest_generated_auto_split,70,127,RGBA,True,"0,0,70,127"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_065.png,08_latest_generated_auto_split,71,71,RGBA,True,"0,0,71,71"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_066.png,08_latest_generated_auto_split,46,41,RGBA,True,"0,0,46,41"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_067.png,08_latest_generated_auto_split,48,30,RGBA,True,"0,0,48,30"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_068.png,08_latest_generated_auto_split,81,35,RGBA,True,"0,0,81,35"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_069.png,08_latest_generated_auto_split,28,59,RGBA,True,"0,0,27,57"
08_latest_generated_auto_split/cyber_neon_quest_tree_ui_kit/element_070.png,08_latest_generated_auto_split,83,32,RGBA,True,"0,0,83,32"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_001.png,08_latest_generated_auto_split,346,525,RGBA,True,"0,0,346,525"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_002.png,08_latest_generated_auto_split,707,524,RGBA,True,"0,1,707,524"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_003.png,08_latest_generated_auto_split,358,463,RGBA,True,"0,0,358,463"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_004.png,08_latest_generated_auto_split,322,121,RGBA,True,"0,0,322,121"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_005.png,08_latest_generated_auto_split,325,126,RGBA,True,"0,0,325,126"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_006.png,08_latest_generated_auto_split,337,115,RGBA,True,"0,0,337,115"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_007.png,08_latest_generated_auto_split,331,115,RGBA,True,"0,0,331,115"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_008.png,08_latest_generated_auto_split,45,192,RGBA,True,"0,0,45,192"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_009.png,08_latest_generated_auto_split,35,187,RGBA,True,"0,0,35,187"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_010.png,08_latest_generated_auto_split,450,136,RGBA,True,"0,0,450,136"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_011.png,08_latest_generated_auto_split,353,133,RGBA,True,"0,0,353,133"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_012.png,08_latest_generated_auto_split,352,133,RGBA,True,"0,0,352,133"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_013.png,08_latest_generated_auto_split,384,91,RGBA,True,"0,0,384,91"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_014.png,08_latest_generated_auto_split,386,88,RGBA,True,"0,0,386,88"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_015.png,08_latest_generated_auto_split,81,150,RGBA,True,"0,0,81,150"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_016.png,08_latest_generated_auto_split,80,150,RGBA,True,"0,0,80,150"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_017.png,08_latest_generated_auto_split,82,149,RGBA,True,"0,0,82,149"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_018.png,08_latest_generated_auto_split,80,149,RGBA,True,"0,0,80,149"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_019.png,08_latest_generated_auto_split,529,155,RGBA,True,"0,0,529,155"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_020.png,08_latest_generated_auto_split,77,137,RGBA,True,"0,0,77,137"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_021.png,08_latest_generated_auto_split,150,137,RGBA,True,"0,0,150,137"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_022.png,08_latest_generated_auto_split,76,137,RGBA,True,"0,1,76,137"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_023.png,08_latest_generated_auto_split,76,137,RGBA,True,"0,1,76,137"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_024.png,08_latest_generated_auto_split,75,137,RGBA,True,"0,0,75,137"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_025.png,08_latest_generated_auto_split,244,51,RGBA,True,"0,0,244,51"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_026.png,08_latest_generated_auto_split,108,44,RGBA,True,"0,0,108,44"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_027.png,08_latest_generated_auto_split,51,46,RGBA,True,"0,0,51,46"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_028.png,08_latest_generated_auto_split,405,43,RGBA,True,"1,0,405,43"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_029.png,08_latest_generated_auto_split,51,43,RGBA,True,"0,0,51,42"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_030.png,08_latest_generated_auto_split,197,44,RGBA,True,"0,0,197,44"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_031.png,08_latest_generated_auto_split,51,42,RGBA,True,"0,0,51,42"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_032.png,08_latest_generated_auto_split,106,36,RGBA,True,"0,0,106,36"
08_latest_generated_auto_split/neon_minigames_saga_hud_asset_sheet/element_033.png,08_latest_generated_auto_split,85,38,RGBA,True,"0,0,85,38"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_001.png,08_latest_generated_auto_split,321,523,RGBA,True,"0,0,321,523"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_002.png,08_latest_generated_auto_split,561,690,RGBA,True,"0,0,561,690"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_003.png,08_latest_generated_auto_split,732,509,RGBA,True,"0,0,732,509"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_004.png,08_latest_generated_auto_split,528,329,RGBA,True,"0,0,528,329"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_005.png,08_latest_generated_auto_split,70,130,RGBA,True,"0,2,70,130"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_006.png,08_latest_generated_auto_split,70,130,RGBA,True,"0,1,70,130"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_007.png,08_latest_generated_auto_split,70,130,RGBA,True,"0,1,70,130"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_008.png,08_latest_generated_auto_split,70,130,RGBA,True,"0,1,70,130"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_009.png,08_latest_generated_auto_split,277,179,RGBA,True,"0,0,277,179"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_010.png,08_latest_generated_auto_split,253,77,RGBA,True,"0,0,253,77"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_011.png,08_latest_generated_auto_split,92,47,RGBA,True,"0,0,92,47"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_012.png,08_latest_generated_auto_split,66,45,RGBA,True,"0,0,66,45"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_013.png,08_latest_generated_auto_split,206,204,RGBA,True,"0,0,206,204"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_014.png,08_latest_generated_auto_split,43,82,RGBA,True,"0,0,42,82"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_015.png,08_latest_generated_auto_split,41,86,RGBA,True,"0,0,41,86"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_016.png,08_latest_generated_auto_split,158,156,RGBA,True,"0,0,158,156"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_017.png,08_latest_generated_auto_split,252,51,RGBA,True,"0,0,252,51"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_018.png,08_latest_generated_auto_split,257,51,RGBA,True,"2,0,257,51"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_019.png,08_latest_generated_auto_split,272,51,RGBA,True,"0,0,272,51"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_020.png,08_latest_generated_auto_split,252,54,RGBA,True,"0,0,252,54"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_021.png,08_latest_generated_auto_split,257,53,RGBA,True,"0,0,257,53"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_022.png,08_latest_generated_auto_split,35,67,RGBA,True,"0,0,35,67"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_023.png,08_latest_generated_auto_split,42,71,RGBA,True,"0,0,42,71"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_024.png,08_latest_generated_auto_split,546,141,RGBA,True,"0,0,546,141"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_025.png,08_latest_generated_auto_split,88,89,RGBA,True,"0,0,88,89"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_026.png,08_latest_generated_auto_split,88,88,RGBA,True,"0,0,88,88"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_027.png,08_latest_generated_auto_split,59,56,RGBA,True,"0,2,59,56"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_028.png,08_latest_generated_auto_split,60,107,RGBA,True,"0,0,60,106"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_029.png,08_latest_generated_auto_split,59,107,RGBA,True,"0,0,59,107"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_030.png,08_latest_generated_auto_split,58,107,RGBA,True,"0,2,58,107"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_031.png,08_latest_generated_auto_split,61,107,RGBA,True,"0,0,61,107"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_032.png,08_latest_generated_auto_split,65,107,RGBA,True,"0,1,65,107"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_033.png,08_latest_generated_auto_split,85,53,RGBA,True,"0,0,85,53"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_034.png,08_latest_generated_auto_split,92,47,RGBA,True,"0,0,92,47"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_035.png,08_latest_generated_auto_split,59,55,RGBA,True,"0,0,59,53"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_036.png,08_latest_generated_auto_split,84,83,RGBA,True,"0,0,84,83"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_037.png,08_latest_generated_auto_split,83,83,RGBA,True,"0,0,83,83"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_038.png,08_latest_generated_auto_split,73,20,RGBA,True,"0,0,73,20"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_039.png,08_latest_generated_auto_split,149,26,RGBA,True,"1,0,149,26"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_040.png,08_latest_generated_auto_split,235,45,RGBA,True,"0,0,235,45"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_041.png,08_latest_generated_auto_split,47,43,RGBA,True,"0,0,46,43"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_042.png,08_latest_generated_auto_split,418,38,RGBA,True,"1,0,418,38"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_043.png,08_latest_generated_auto_split,101,37,RGBA,True,"0,0,101,37"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_044.png,08_latest_generated_auto_split,42,36,RGBA,True,"0,0,41,36"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_045.png,08_latest_generated_auto_split,42,37,RGBA,True,"0,0,42,37"
08_latest_generated_auto_split/neon_sci_fi_hud_asset_sheet/element_046.png,08_latest_generated_auto_split,73,27,RGBA,True,"0,0,72,27"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_001.png,08_latest_generated_auto_split,573,142,RGBA,True,"0,0,573,142"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_002.png,08_latest_generated_auto_split,554,137,RGBA,True,"0,0,554,137"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_003.png,08_latest_generated_auto_split,1078,640,RGBA,True,"0,0,1078,640"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_004.png,08_latest_generated_auto_split,351,480,RGBA,True,"0,0,351,480"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_005.png,08_latest_generated_auto_split,299,99,RGBA,True,"0,0,299,99"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_006.png,08_latest_generated_auto_split,305,96,RGBA,True,"0,0,305,96"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_007.png,08_latest_generated_auto_split,334,92,RGBA,True,"0,0,334,92"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_008.png,08_latest_generated_auto_split,332,92,RGBA,True,"0,0,331,92"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_009.png,08_latest_generated_auto_split,104,95,RGBA,True,"0,1,104,95"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_010.png,08_latest_generated_auto_split,105,95,RGBA,True,"0,0,105,95"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_011.png,08_latest_generated_auto_split,107,95,RGBA,True,"0,2,107,95"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_012.png,08_latest_generated_auto_split,104,95,RGBA,True,"0,2,104,95"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_013.png,08_latest_generated_auto_split,105,95,RGBA,True,"0,2,105,95"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_014.png,08_latest_generated_auto_split,104,95,RGBA,True,"0,2,104,95"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_015.png,08_latest_generated_auto_split,84,90,RGBA,True,"0,0,84,88"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_016.png,08_latest_generated_auto_split,83,90,RGBA,True,"0,0,83,88"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_017.png,08_latest_generated_auto_split,408,41,RGBA,True,"0,0,408,41"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_018.png,08_latest_generated_auto_split,60,39,RGBA,True,"0,0,60,39"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_019.png,08_latest_generated_auto_split,141,40,RGBA,True,"0,0,141,40"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_020.png,08_latest_generated_auto_split,77,55,RGBA,True,"0,0,77,55"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_021.png,08_latest_generated_auto_split,75,55,RGBA,True,"0,0,75,55"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_022.png,08_latest_generated_auto_split,208,94,RGBA,True,"0,0,208,94"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_023.png,08_latest_generated_auto_split,105,93,RGBA,True,"0,0,105,93"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_024.png,08_latest_generated_auto_split,103,93,RGBA,True,"0,0,103,93"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_025.png,08_latest_generated_auto_split,105,93,RGBA,True,"0,0,105,93"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_026.png,08_latest_generated_auto_split,103,93,RGBA,True,"0,0,103,93"
08_latest_generated_auto_split/neon_sci_fi_hud_ui_asset_sheet/element_027.png,08_latest_generated_auto_split,83,90,RGBA,True,"0,0,83,88"
