class,path,width,height,alpha_bbox,pair_key,source
reference,_OUR_STYLE_UI_ELEMENTS/reference/master_previous/07_latest_generated_full_sheets/cyber_neon_quest_tree_ui_kit.png,1448,1086,"0,0,1448,1086",cyber_neon_quest_tree_ui_kit,master_previous:dragonmine_complete_ui_elements_master_bundle/07_latest_generated_full_sheets/cyber_neon_quest_tree_ui_kit.png
reference,_OUR_STYLE_UI_ELEMENTS/reference/master_previous/07_latest_generated_full_sheets/neon_minigames_saga_hud_asset_sheet.png,1448,1086,"0,12,1436,1086",neon_minigames_saga_hud_asset_sheet,master_previous:dragonmine_complete_ui_elements_master_bundle/07_latest_generated_full_sheets/neon_minigames_saga_hud_asset_sheet.png
reference,_OUR_STYLE_UI_ELEMENTS/reference/master_previous/07_latest_generated_full_sheets/neon_sci_fi_hud_asset_sheet.png,1448,1086,"0,13,1429,1072",neon_sci_fi_hud_asset_sheet,master_previous:dragonmine_complete_ui_elements_master_bundle/07_latest_generated_full_sheets/neon_sci_fi_hud_asset_sheet.png
reference,_OUR_STYLE_UI_ELEMENTS/reference/master_previous/07_latest_generated_full_sheets/neon_sci_fi_skills_ui_sprite_sheet.png,1448,1086,"0,21,1436,1086",neon_sci_fi_skills_ui_sprite_sheet,master_previous:dragonmine_complete_ui_elements_master_bundle/07_latest_generated_full_sheets/neon_sci_fi_skills_ui_sprite_sheet.png
reference,_OUR_STYLE_UI_ELEMENTS/reference/master_previous/07_latest_generated_full_sheets/neon_sci_fi_hud_ui_asset_sheet.png,1448,1086,"0,0,1448,1062",neon_sci_fi_hud_ui_asset_sheet,master_previous:dragonmine_complete_ui_elements_master_bundle/07_latest_generated_full_sheets/neon_sci_fi_hud_ui_asset_sheet.png
reference,_OUR_STYLE_UI_ELEMENTS/reference/master_previous/07_latest_generated_full_sheets/neon_sci_fi_options_ui_sprite_sheet.png,1448,1086,"0,13,1436,1074",neon_sci_fi_options_ui_sprite_sheet,master_previous:dragonmine_complete_ui_elements_master_bundle/07_latest_generated_full_sheets/neon_sci_fi_options_ui_sprite_sheet.png
clean,_OUR_STYLE_UI_ELEMENTS/clean/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/10_overlays/clean_character_scan_ring.png,640,640,"73,69,571,572",character_scan_ring,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/10_overlays/clean_character_scan_ring.png
clean,_OUR_STYLE_UI_ELEMENTS/clean/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/10_overlays/clean_blue_orange_divider.png,700,80,"41,18,660,63",blue_orange_divider,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/10_overlays/clean_blue_orange_divider.png
clean,_OUR_STYLE_UI_ELEMENTS/clean/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/02_headers/clean_statistics_header.png,870,230,"0,0,870,230",statistics_header,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/02_headers/clean_statistics_header.png
clean,_OUR_STYLE_UI_ELEMENTS/clean/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/02_headers/clean_information_stats_header.png,810,135,"0,0,810,135",information_stats_header,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/02_headers/clean_information_stats_header.png
clean,_OUR_STYLE_UI_ELEMENTS/clean/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/02_headers/clean_information_header.png,960,285,"0,5,960,285",information_header,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/02_headers/clean_information_header.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/02_headers/example_information_header.png,925,255,"0,0,914,255",information_header,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/02_headers/example_information_header.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/02_headers/example_information_stats_header.png,795,130,"0,0,795,130",information_stats_header,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/02_headers/example_information_stats_header.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/02_headers/example_statistics_header.png,840,205,"0,0,840,205",statistics_header,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/02_headers/example_statistics_header.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/00_reference/example_full_ui_reference.png,1672,941,"0,0,1672,941",full_ui_reference,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/00_reference/example_full_ui_reference.png
clean,_OUR_STYLE_UI_ELEMENTS/clean/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/06_nameplate/clean_nameplate.png,1536,1003,"0,12,1525,991",nameplate,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/06_nameplate/clean_nameplate.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/06_nameplate/example_nameplate_dev_saiyan.png,1536,1001,"8,12,1535,989",nameplate_dev_saiyan,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/06_nameplate/example_nameplate_dev_saiyan.png
clean,_OUR_STYLE_UI_ELEMENTS/clean/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/01_panels/clean_statistics_panel.png,1024,1498,"0,0,1012,1486",statistics_panel,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/01_panels/clean_statistics_panel.png
clean,_OUR_STYLE_UI_ELEMENTS/clean/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/01_panels/clean_information_panel.png,1024,1531,"0,12,1012,1531",information_panel,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/01_panels/clean_information_panel.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/01_panels/example_statistics_panel.png,1023,1536,"0,0,1011,1536",statistics_panel,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/01_panels/example_statistics_panel.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/01_panels/example_information_panel.png,989,1461,"12,12,977,1449",information_panel,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/01_panels/example_information_panel.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/03_information_basic_rows/example_level_row.png,900,110,"0,0,900,110",level_row,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/03_information_basic_rows/example_level_row.png
clean,_OUR_STYLE_UI_ELEMENTS/clean/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/03_information_basic_rows/clean_class_row.png,900,110,"0,0,900,110",class_row,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/03_information_basic_rows/clean_class_row.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/03_information_basic_rows/example_form_row.png,900,110,"0,0,900,110",form_row,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/03_information_basic_rows/example_form_row.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/03_information_basic_rows/example_class_row.png,900,110,"0,0,900,110",class_row,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/03_information_basic_rows/example_class_row.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/03_information_basic_rows/example_tps_row.png,900,110,"0,0,900,110",tps_row,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/03_information_basic_rows/example_tps_row.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/08_icons/example_blue_orb_icon.png,521,907,"0,10,521,907",blue_orb_icon,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/08_icons/example_blue_orb_icon.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/08_icons/example_red_orb_icon.png,522,915,"0,10,522,905",red_orb_icon,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/08_icons/example_red_orb_icon.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/08_icons/example_orange_orb_icon.png,541,941,"0,0,541,931",orange_orb_icon,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/08_icons/example_orange_orb_icon.png
clean,_OUR_STYLE_UI_ELEMENTS/clean/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/05_statistics_rows/clean_statistics_row_generic.png,1040,126,"0,0,1040,126",statistics_row_generic,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/05_statistics_rows/clean_statistics_row_generic.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/05_statistics_rows/example_melee_dmg_row.png,1040,126,"0,0,1040,126",melee_dmg_row,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/05_statistics_rows/example_melee_dmg_row.png
clean,_OUR_STYLE_UI_ELEMENTS/clean/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/07_navigation_buttons/clean_party_button.png,1239,1249,"0,12,1227,1249",party_button,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/07_navigation_buttons/clean_party_button.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/07_navigation_buttons/example_character_button.png,1254,1229,"0,12,1242,1217",character_button,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/07_navigation_buttons/example_character_button.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/07_navigation_buttons/example_skills_button.png,1242,1217,"0,12,1230,1205",skills_button,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/07_navigation_buttons/example_skills_button.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/07_navigation_buttons/example_quests_button.png,1250,1224,"0,12,1238,1212",quests_button,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/07_navigation_buttons/example_quests_button.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/07_navigation_buttons/example_party_button.png,1218,1217,"0,12,1206,1205",party_button,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/07_navigation_buttons/example_party_button.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/07_navigation_buttons/example_items_button.png,1182,1185,"0,12,1170,1173",items_button,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/07_navigation_buttons/example_items_button.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/07_navigation_buttons/example_settings_button.png,1250,1212,"0,12,1238,1200",settings_button,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/07_navigation_buttons/example_settings_button.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_tpc_label.png,132,67,"5,5,127,62",tpc_label,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_tpc_label.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_res_multiplier.png,114,59,"5,5,109,54",res_multiplier,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_res_multiplier.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_ene_label.png,129,67,"5,5,124,62",ene_label,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_ene_label.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_res_label.png,122,67,"5,5,117,62",res_label,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_res_label.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_pur_label.png,138,67,"5,5,133,62",pur_label,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_pur_label.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_skp_label.png,131,67,"5,5,126,62",skp_label,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_skp_label.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_ene_value.png,275,66,"5,5,270,61",ene_value,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_ene_value.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_tpc_value.png,276,66,"5,5,271,61",tpc_value,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_tpc_value.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_tpc_multiplier.png,74,59,"5,5,69,54",tpc_multiplier,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_tpc_multiplier.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_str_value.png,206,66,"5,5,201,61",str_value,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_str_value.png
clean,_OUR_STYLE_UI_ELEMENTS/clean/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/clean_plus_button.png,128,128,"0,0,128,128",plus_button,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/clean_plus_button.png
clean,_OUR_STYLE_UI_ELEMENTS/clean/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/clean_multiplier_field.png,260,110,"8,14,253,97",multiplier_field,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/clean_multiplier_field.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_skp_multiplier.png,114,59,"5,5,109,54",skp_multiplier,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_skp_multiplier.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_vit_value.png,275,66,"5,5,270,61",vit_value,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_vit_value.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_pur_value.png,178,66,"5,5,173,61",pur_value,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_pur_value.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_res_value.png,277,66,"5,5,272,61",res_value,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_res_value.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_skp_value.png,204,66,"5,5,199,61",skp_value,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_skp_value.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_vit_label.png,118,67,"5,5,113,62",vit_label,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_vit_label.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_str_label.png,127,67,"5,5,122,62",str_label,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/09_micro_elements/example_str_label.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/04_information_stat_rows/example_res_row.png,1040,126,"0,0,1040,126",res_row,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/04_information_stat_rows/example_res_row.png
clean,_OUR_STYLE_UI_ELEMENTS/clean/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/04_information_stat_rows/clean_res_row.png,1040,126,"0,0,1040,126",res_row,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/04_information_stat_rows/clean_res_row.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/04_information_stat_rows/example_str_row.png,1040,126,"0,0,1040,126",str_row,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/04_information_stat_rows/example_str_row.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/04_information_stat_rows/example_tpc_row.png,1040,126,"0,0,1040,126",tpc_row,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/04_information_stat_rows/example_tpc_row.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/04_information_stat_rows/example_ene_row.png,1040,126,"0,0,1040,126",ene_row,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/04_information_stat_rows/example_ene_row.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/04_information_stat_rows/example_vit_row.png,1040,126,"0,0,1040,126",vit_row,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/04_information_stat_rows/example_vit_row.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/04_information_stat_rows/example_pur_row.png,1040,126,"0,0,1040,126",pur_row,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/04_information_stat_rows/example_pur_row.png
example,_OUR_STYLE_UI_ELEMENTS/example/master_previous/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/04_information_stat_rows/example_skp_row.png,1040,126,"0,0,1040,126",skp_row,master_previous:dragonmine_complete_ui_elements_master_bundle/04_dragonmine_status_redesign_v3/dragonmine_redesign_single_elements_v3/04_information_stat_rows/example_skp_row.png
clean,_OUR_STYLE_UI_ELEMENTS/clean/master_previous/06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/05_skills_button.png,1254,1254,"0,21,1230,1214",05_skills_button,master_previous:dragonmine_complete_ui_elements_master_bundle/06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/05_skills_button.png
clean,_OUR_STYLE_UI_ELEMENTS/clean/master_previous/06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/10_top_right_orb_icons.png,1536,1024,"0,21,1504,1000",10_top_right_orb_icons,master_previous:dragonmine_complete_ui_elements_master_bundle/06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/10_top_right_orb_icons.png
clean,_OUR_STYLE_UI_ELEMENTS/clean/master_previous/06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/02_top_nameplate.png,1536,1024,"8,21,1535,998",02_top_nameplate,master_previous:dragonmine_complete_ui_elements_master_bundle/06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/02_top_nameplate.png
clean,_OUR_STYLE_UI_ELEMENTS/clean/master_previous/06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/06_quests_button.png,1254,1254,"0,21,1238,1221",06_quests_button,master_previous:dragonmine_complete_ui_elements_master_bundle/06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/06_quests_button.png
clean,_OUR_STYLE_UI_ELEMENTS/clean/master_previous/06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/07_items_button.png,1254,1254,"0,21,1170,1182",07_items_button,master_previous:dragonmine_complete_ui_elements_master_bundle/06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/07_items_button.png
clean,_OUR_STYLE_UI_ELEMENTS/clean/master_previous/06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/04_character_button.png,1254,1254,"0,33,1242,1238",04_character_button,master_previous:dragonmine_complete_ui_elements_master_bundle/06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/04_character_button.png
clean,_OUR_STYLE_UI_ELEMENTS/clean/master_previous/06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/08_party_button.png,1254,1254,"0,21,1206,1214",08_party_button,master_previous:dragonmine_complete_ui_elements_master_bundle/06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/08_party_button.png
clean,_OUR_STYLE_UI_ELEMENTS/clean/master_previous/06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/09_settings_button.png,1254,1254,"0,50,1238,1238",09_settings_button,master_previous:dragonmine_complete_ui_elements_master_bundle/06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/09_settings_button.png
clean,_OUR_STYLE_UI_ELEMENTS/clean/master_previous/06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/01_information_panel.png,1024,1536,"0,0,1023,1504",01_information_panel,master_previous:dragonmine_complete_ui_elements_master_bundle/06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/01_information_panel.png
clean,_OUR_STYLE_UI_ELEMENTS/clean/master_previous/06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/03_statistics_panel.png,1024,1536,"0,55,1008,1536",03_statistics_panel,master_previous:dragonmine_complete_ui_elements_master_bundle/06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/04_legacy_clean_elements/03_statistics_panel.png
clean,_OUR_STYLE_UI_ELEMENTS/clean/master_previous/06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/03_other_menus_clean/quest_tree/02_rows_buttons/node_active.png,94,124,"0,0,94,124",node_active,master_previous:dragonmine_complete_ui_elements_master_bundle/06_all_chat_clean_collection/all_chat_clean_ui_elements_bundle/03_other_menus_clean/quest_tree/02_rows_buttons/node_active.png
